c,q,alpha_h,s,v,lam_max,N_half
1.00,0.057,0.02761763731,0.05522825325,0.01598630548,0.9735691894,25.8768
1.00,0.058,0.02810231863,0.0561972397,0.0162667603,0.9726034080,24.9523
1.00,0.059,0.02858700837,0.05716622979,0.01654721478,0.9716184896,24.0743
1.00,0.060,0.02907170667,0.05813522357,0.01682766891,0.9706142897,23.2396
1.00,0.061,0.02955641347,0.05910422067,0.01710812256,0.9695906607,22.4455
1.00,0.062,0.03004112935,0.06007322203,0.01738857598,0.9685474425,21.6894
1.00,0.063,0.03052585423,0.06104222729,0.01766902904,0.9674844699,20.9689
1.00,0.064,0.03101058826,0.06201123649,0.01794948173,0.9664015773,20.2818
1.00,0.065,0.03149533159,0.0629802497,0.01822993405,0.9652985928,19.6260
1.00,0.066,0.03198008435,0.06394926698,0.01851038599,0.9641753326,18.9996
1.00,0.067,0.03246484671,0.06491828839,0.01879083754,0.9630316077,18.4010
1.00,0.068,0.03294961879,0.06588731401,0.01907128871,0.9618672321,17.8284
1.00,0.069,0.03343440075,0.06685634388,0.01935173948,0.9606819964,17.2804
1.00,0.070,0.03391919273,0.06782537808,0.01963218986,0.9594756991,16.7555
1.00,0.071,0.03440399489,0.06879441665,0.01991263983,0.9582481200,16.2525
1.00,0.072,0.03488880735,0.06976345968,0.02019308939,0.9569990356,15.7702
1.00,0.073,0.03537363028,0.07073250721,0.02047353854,0.9557282130,15.3074
1.00,0.074,0.03585846381,0.07170155931,0.02075398727,0.9544354087,14.8631
1.00,0.075,0.03634330809,0.07267061605,0.02103443558,0.9531203764,14.4363
1.00,0.076,0.03682816327,0.07363967748,0.02131488346,0.9517828565,14.0261
1.00,0.077,0.03731302948,0.07460874367,0.02159533091,0.9504225641,13.6316
1.00,0.078,0.03779790689,0.07557781467,0.02187577792,0.9490392302,13.2520
1.00,0.079,0.03828279563,0.07654689056,0.02215622449,0.9476325566,12.8865
1.00,0.080,0.03876769585,0.07751597139,0.02243667061,0.9462022397,12.5345
1.00,0.081,0.03925260769,0.07848505723,0.02271711628,0.9447479595,12.1953
1.00,0.082,0.03973753131,0.07945414814,0.02299756149,0.9432693855,11.8683
1.00,0.083,0.04022246684,0.08042324417,0.02327800625,0.9417661757,11.5528
1.00,0.084,0.04070741443,0.0813923454,0.02355845054,0.9402379666,11.2483
1.00,0.085,0.04119237424,0.08236145188,0.02383889436,0.9386843810,10.9543
1.00,0.086,0.04167734639,0.08333056368,0.0241193377,0.9371050306,10.6704
1.00,0.087,0.04216233105,0.08429968085,0.02439978057,0.9354994994,10.3960
1.00,0.088,0.04264732835,0.08526880347,0.02468022296,0.9338673647,10.1306
1.00,0.089,0.04313233844,0.08623793158,0.02496066486,0.9322081670,9.8740
1.00,0.090,0.04361736147,0.08720706526,0.02524110627,0.9305214496,9.6257
1.00,0.091,0.04410239758,0.08817620457,0.02552154719,0.9288067113,9.3853
1.00,0.092,0.04458744692,0.08914534956,0.0258019876,0.9270634507,9.1525
1.00,0.093,0.04507250964,0.09011450031,0.02608242751,0.9252911023,8.9269
1.00,0.094,0.04555758588,0.09108365686,0.02636286692,0.9234891171,8.7083
1.00,0.095,0.04604267578,0.09205281929,0.02664330581,0.9216568875,8.4963
1.00,0.096,0.0465277795,0.09302198765,0.02692374419,0.9197937901,8.2907
1.00,0.097,0.04701289718,0.09399116201,0.02720418205,0.9178991520,8.0911
1.00,0.098,0.04749802896,0.09496034243,0.02748461939,0.9159722851,7.8974
1.00,0.099,0.04798317499,0.09592952897,0.0277650562,0.9140124562,7.7093
1.00,0.100,0.04846833542,0.09689872169,0.02804549248,0.9120188733,7.5265
1.00,0.101,0.0489535104,0.09786792066,0.02832592823,0.9099907203,7.3488
1.00,0.102,0.04943870006,0.09883712593,0.02860636344,0.9079271212,7.1761
1.00,0.103,0.04992390456,0.09980633757,0.02888679811,0.9058271542,7.0081
1.00,0.104,0.05040912404,0.1007755556,0.02916723223,0.9036898377,6.8446
1.00,0.105,0.05089435865,0.1017447802,0.0294476658,0.9015141222,6.6855
1.00,0.106,0.05137960853,0.1027140113,0.02972809883,0.8992989006,6.5305
1.00,0.107,0.05186487384,0.103683249,0.03000853129,0.8970429814,6.3795
1.00,0.108,0.05235015471,0.1046524934,0.0302889632,0.8947451036,6.2324
1.00,0.109,0.05283545129,0.1056217446,0.03056939455,0.8924038966,6.0890
1.00,0.110,0.05332076374,0.1065910025,0.03084982533,0.8900179336,5.9491
1.00,0.111,0.05380609219,0.1075602673,0.03113025554,0.8875856211,5.8125
1.00,0.112,0.05429143679,0.108529539,0.03141068519,0.8851052978,5.6793
1.00,0.113,0.05477679769,0.1094988177,0.03169111425,0.8825751421,5.5491
1.00,0.114,0.05526217503,0.1104681034,0.03197154274,0.8799931906,5.4219
1.00,0.115,0.05574756897,0.1114373963,0.03225197065,0.8773573161,5.2976
1.00,0.116,0.05623297964,0.1124066963,0.03253239798,0.8746652142,5.1761
1.00,0.117,0.0567184072,0.1133760036,0.03281282472,0.8719143373,5.0571
1.00,0.118,0.05720385178,0.1143453181,0.03309325087,0.8691019496,4.9406
1.00,0.119,0.05768931355,0.11531464,0.03337367643,0.8662250241,4.8266
1.00,0.120,0.05817479264,0.1162839693,0.0336541014,0.8632802156,4.7148
1.00,0.121,0.0586602892,0.117253306,0.03393452577,0.8602638450,4.6051
1.00,0.122,0.05914580337,0.1182226503,0.03421494954,0.8571718186,4.4975
1.00,0.123,0.05963133531,0.1191920022,0.0344953727,0.8539995906,4.3919
1.00,0.124,0.06011688516,0.1201613618,0.03477579527,0.8507420118,4.2880
1.00,0.125,0.06060245307,0.1211307291,0.03505621722,0.8473933562,4.1859
1.00,0.126,0.06108803918,0.1221001041,0.03533663857,0.8439470511,4.0854
1.00,0.127,0.06157364364,0.123069487,0.03561705931,0.8403956510,3.9863
1.00,0.128,0.06205926659,0.1240388778,0.03589747943,0.8367305716,3.8886
1.00,0.129,0.06254490819,0.1250082766,0.03617789894,0.8329418345,3.7920
1.00,0.130,0.06303056858,0.1259776834,0.03645831783,0.8290178014,3.6965
1.00,0.131,0.06351624791,0.1269470982,0.0367387361,0.8249446339,3.6019
1.00,0.132,0.06400194632,0.1279165212,0.03701915375,0.8207058145,3.5080
1.00,0.133,0.06448766397,0.1288859525,0.03729957078,0.8162811850,3.4146
1.00,0.134,0.06497340099,0.1298553919,0.03757998718,0.8116458686,3.3214
1.00,0.135,0.06545915753,0.1308248398,0.03786040295,0.8067684618,3.2282
1.00,0.136,0.06594493375,0.131794296,0.0381408181,0.8016083492,3.1345
1.00,0.137,0.06643072979,0.1327637606,0.03842123261,0.7961114519,3.0399
1.00,0.138,0.06691654579,0.1337332338,0.0387016465,0.7902029150,2.9437
1.00,0.139,0.06740238186,0.1347027154,0.03898205973,0.7837738184,2.8450
1.00,0.140,0.06788823824,0.1356722058,0.03926247234,0.7766543792,2.7423
1.00,0.141,0.06837411502,0.1366417048,0.03954288433,0.7685518861,2.6331
1.00,0.142,0.06886001236,0.1376112126,0.03982329567,0.7588710815,2.5121
1.00,0.143,0.06934593039,0.1385807293,0.04010370638,0.7459160305,2.3645
1.00,0.144,0.06983186928,0.1395502548,0.04038411645,0.7208917351,2.1180
1.00,0.145,0.07031782916,0.1405197892,0.04066452588,0.7208675236,2.1178
1.00,0.146,0.07080381018,0.1414893326,0.04094493467,0.7208431332,2.1176
1.00,0.147,0.0712898125,0.1424588851,0.04122534281,0.7208185647,2.1173
1.00,0.148,0.07177583625,0.1434284467,0.04150575032,0.7207938160,2.1171
1.00,0.149,0.07226188159,0.1443980175,0.04178615718,0.7207688923,2.1169
1.00,0.150,0.07274794866,0.1453675975,0.04206656339,0.7207437880,2.1167
1.00,0.151,0.07323403761,0.1463371868,0.04234696897,0.7207185056,2.1164
1.00,0.152,0.07372014859,0.1473067855,0.04262737389,0.7206930435,2.1162
1.00,0.153,0.07420628174,0.1482763936,0.04290777817,0.7206674032,2.1160
1.00,0.154,0.07469243721,0.1492460111,0.04318818181,0.7206415830,2.1157
1.00,0.155,0.07517861515,0.1502156382,0.0434685848,0.7206155833,2.1155
1.00,0.156,0.07566481571,0.1511852749,0.04374898715,0.7205894027,2.1153
1.00,0.157,0.07615103904,0.1521549213,0.04402938884,0.7205630422,2.1150
1.00,0.158,0.07663728527,0.1531245774,0.0443097899,0.7205365027,2.1148
1.00,0.159,0.07712355457,0.1540942432,0.0445901903,0.7205097799,2.1146
1.00,0.160,0.07760984708,0.1550639189,0.04487059006,0.7204828784,2.1143
1.00,0.161,0.07809616294,0.1560336045,0.04515098918,0.7204557972,2.1141
1.00,0.162,0.0785825023,0.1570033001,0.04543138765,0.7204285305,2.1138
1.00,0.163,0.07906886532,0.1579730056,0.04571178547,0.7204010858,2.1136
1.00,0.164,0.07955525213,0.1589427213,0.04599218265,0.7203734599,2.1133
1.00,0.165,0.08004166289,0.1599124471,0.04627257919,0.7203456503,2.1131
1.00,0.166,0.08052809775,0.1608821831,0.04655297508,0.7203176590,2.1128
1.00,0.167,0.08101455684,0.1618519293,0.04683337033,0.7202894848,2.1126
1.00,0.168,0.08150104033,0.1628216859,0.04711376494,0.7202611277,2.1123
1.00,0.169,0.08198754836,0.1637914528,0.0473941589,0.7202325890,2.1121
1.00,0.170,0.08247408107,0.1647612302,0.04767455223,0.7202038645,2.1118
1.00,0.171,0.08296063862,0.1657310181,0.04795494492,0.7201749596,2.1116
1.00,0.172,0.08344722115,0.1667008165,0.04823533697,0.7201458706,2.1113
1.00,0.173,0.08393382881,0.1676706256,0.04851572838,0.7201165972,2.1111
1.00,0.174,0.08442046176,0.1686404453,0.04879611916,0.7200871381,2.1108
1.00,0.175,0.08490712012,0.1696102758,0.04907650931,0.7200574965,2.1105
1.00,0.176,0.08539380407,0.170580117,0.04935689882,0.7200276706,2.1103
1.00,0.177,0.08588051374,0.1715499691,0.0496372877,0.7199976586,2.1100
1.00,0.178,0.08636724928,0.1725198322,0.04991767595,0.7199674628,2.1097
1.00,0.179,0.08685401084,0.1734897062,0.05019806358,0.7199370799,2.1094
1.00,0.180,0.08734079857,0.1744595912,0.05047845058,0.7199065118,2.1092
1.00,0.181,0.08782761262,0.1754294873,0.05075883696,0.7198757589,2.1089
1.00,0.182,0.08831445313,0.1763993946,0.05103922272,0.7198448191,2.1086
1.00,0.183,0.08880132026,0.1773693131,0.05131960785,0.7198136930,2.1084
1.00,0.184,0.08928821415,0.1783392428,0.05159999237,0.7197823803,2.1081
1.00,0.185,0.08977513495,0.1793091839,0.05188037628,0.7197508819,2.1078
1.00,0.186,0.09026208281,0.1802791364,0.05216075957,0.7197191945,2.1075
1.00,0.187,0.09074905788,0.1812491003,0.05244114226,0.7196873193,2.1072
1.00,0.188,0.09123606031,0.1822190757,0.05272152434,0.7196552575,2.1069
1.00,0.189,0.09172309025,0.1831890627,0.05300190581,0.7196230103,2.1067
1.00,0.190,0.09221014784,0.1841590613,0.05328228668,0.7195905715,2.1064
1.00,0.191,0.09269723324,0.1851290716,0.05356266695,0.7195579433,2.1061
1.00,0.192,0.09318434658,0.1860990937,0.05384304663,0.7195251285,2.1058
1.00,0.193,0.09367148803,0.1870691275,0.05412342572,0.7194921252,2.1055
1.00,0.194,0.09415865773,0.1880391732,0.05440380421,0.7194589305,2.1052
1.00,0.195,0.09464585584,0.1890092308,0.05468418212,0.7194255464,2.1049
1.00,0.196,0.09513308248,0.1899793004,0.05496455945,0.7193919728,2.1046
1.00,0.197,0.09562033783,0.190949382,0.0552449362,0.7193582094,2.1043
1.00,0.198,0.09610762203,0.1919194757,0.05552531238,0.7193242550,2.1040
1.00,0.199,0.09659493522,0.1928895816,0.05580568798,0.7192901118,2.1037
1.00,0.200,0.09708227755,0.1938596997,0.05608606301,0.7192557782,2.1034
1.00,0.201,0.09756964918,0.19482983,0.05636643748,0.7192212494,2.1031
1.00,0.202,0.09805705026,0.1957999727,0.05664681139,0.7191865312,2.1028
1.00,0.203,0.09854448093,0.1967701277,0.05692718475,0.7191516220,2.1025
1.00,0.204,0.09903194134,0.1977402952,0.05720755755,0.7191165192,2.1022
1.00,0.205,0.09951943164,0.1987104752,0.05748792981,0.7190812237,2.1018
1.00,0.206,0.100006952,0.1996806678,0.05776830152,0.7190457372,2.1015
1.00,0.207,0.1004945025,0.200650873,0.0580486727,0.7190100575,2.1012
1.00,0.208,0.1009820834,0.2016210908,0.05832904334,0.7189741838,2.1009
1.00,0.209,0.1014696948,0.2025913214,0.05860941345,0.7189381174,2.1006
1.00,0.210,0.1019573368,0.2035615648,0.05888978304,0.7189018545,2.1003
1.00,0.211,0.1024450096,0.204531821,0.05917015211,0.7188653996,2.0999
1.00,0.212,0.1029327133,0.2055020902,0.05945052066,0.7188287511,2.0996
1.00,0.213,0.1034204481,0.2064723723,0.05973088871,0.7187919071,2.0993
1.00,0.214,0.1039082142,0.2074426674,0.06001125626,0.7187548673,2.0990
1.00,0.215,0.1043960116,0.2084129756,0.0602916233,0.7187176339,2.0986
1.00,0.216,0.1048838406,0.209383297,0.06057198986,0.7186802032,2.0983
1.00,0.217,0.1053717013,0.2103536315,0.06085235592,0.7186425761,2.0980
1.00,0.218,0.1058595938,0.2113239793,0.06113272151,0.7186047528,2.0976
1.00,0.219,0.1063475183,0.2122943405,0.06141308662,0.7185667343,2.0973
1.00,0.220,0.106835475,0.213264715,0.06169345126,0.7185285180,2.0970
1.00,0.221,0.1073234639,0.2142351029,0.06197381544,0.7184901071,2.0966
1.00,0.222,0.1078114853,0.2152055043,0.06225417916,0.7184514953,2.0963
1.00,0.223,0.1082995393,0.2161759192,0.06253454243,0.7184126879,2.0959
1.00,0.224,0.108787626,0.2171463478,0.06281490526,0.7183736803,2.0956
1.00,0.225,0.1092757456,0.21811679,0.06309526765,0.7183344784,2.0952
1.00,0.226,0.1097638982,0.2190872459,0.06337562961,0.7182950730,2.0949
1.00,0.227,0.110252084,0.2200577156,0.06365599114,0.7182554722,2.0945
1.00,0.228,0.1107403032,0.2210281991,0.06393635226,0.7182156675,2.0942
1.00,0.229,0.1112285558,0.2219986965,0.06421671297,0.7181756650,2.0938
1.00,0.230,0.1117168421,0.2229692079,0.06449707327,0.7181354642,2.0935
1.00,0.231,0.1122051622,0.2239397332,0.06477743318,0.7180950636,2.0931
1.00,0.232,0.1126935163,0.2249102726,0.0650577927,0.7180544609,2.0928
1.00,0.233,0.1131819044,0.2258808261,0.06533815184,0.7180136559,2.0924
1.00,0.234,0.1136703268,0.2268513938,0.06561851061,0.7179726508,2.0921
1.00,0.235,0.1141587836,0.2278219757,0.06589886901,0.7179314449,2.0917
1.00,0.236,0.1146472749,0.2287925719,0.06617922705,0.7178900387,2.0913
1.00,0.237,0.1151358009,0.2297631825,0.06645958475,0.7178484285,2.0910
1.00,0.238,0.1156243618,0.2307338074,0.0667399421,0.7178066145,2.0906
1.00,0.239,0.1161129576,0.2317044468,0.06702029912,0.7177645978,2.0902
1.00,0.240,0.1166015887,0.2326751007,0.06730065582,0.7177223783,2.0899
1.00,0.241,0.117090255,0.2336457692,0.06758101219,0.7176799560,2.0895
1.00,0.242,0.1175789568,0.2346164523,0.06786136827,0.7176373296,2.0891
1.00,0.243,0.1180676941,0.2355871501,0.06814172404,0.7175944988,2.0887
1.00,0.244,0.1185564673,0.2365578626,0.06842207952,0.7175514638,2.0884
1.00,0.245,0.1190452763,0.2375285899,0.06870243472,0.7175082217,2.0880
1.00,0.246,0.1195341214,0.2384993321,0.06898278965,0.7174647782,2.0876
1.00,0.247,0.1200230027,0.2394700892,0.06926314432,0.7174211271,2.0872
1.00,0.248,0.1205119204,0.2404408612,0.06954349873,0.7173772688,2.0868
1.00,0.249,0.1210008746,0.2414116482,0.0698238529,0.7173332049,2.0864
1.00,0.250,0.1214898655,0.2423824504,0.07010420684,0.7172889351,2.0861
1.00,0.251,0.1219788931,0.2433532676,0.07038456055,0.7172444589,2.0857
1.00,0.252,0.1224679578,0.2443241,0.07066491405,0.7171997739,2.0853
1.00,0.253,0.1229570595,0.2452949477,0.07094526734,0.7171548820,2.0849
1.00,0.254,0.1234461986,0.2462658107,0.07122562044,0.7171097801,2.0845
1.00,0.255,0.123935375,0.247236689,0.07150597336,0.7170644725,2.0841
1.00,0.256,0.1244245891,0.2482075828,0.0717863261,0.7170189564,2.0837
1.00,0.257,0.1249138408,0.249178492,0.07206667868,0.7169732302,2.0833
1.00,0.258,0.1254031305,0.2501494167,0.07234703111,0.7169272947,2.0829
1.00,0.259,0.1258924581,0.251120357,0.0726273834,0.7168811496,2.0825
1.00,0.260,0.126381824,0.2520913129,0.07290773555,0.7168347969,2.0821
1.00,0.261,0.1268712282,0.2530622845,0.07318808759,0.7167882297,2.0817
1.00,0.262,0.1273606709,0.2540332719,0.07346843953,0.7167414518,2.0813
1.00,0.263,0.1278501522,0.255004275,0.07374879136,0.7166944633,2.0809
1.00,0.264,0.1283396723,0.2559752941,0.07402914311,0.7166472633,2.0805
1.00,0.265,0.1288292314,0.256946329,0.07430949479,0.7165998543,2.0800
1.00,0.266,0.1293188295,0.2579173798,0.07458984641,0.7165522314,2.0796
1.00,0.267,0.129808467,0.2588884467,0.07487019797,0.7165043947,2.0792
1.00,0.268,0.1302981438,0.2598595297,0.07515054951,0.7164563466,2.0788
1.00,0.269,0.1307878601,0.2608306288,0.07543090101,0.7164080836,2.0784
1.00,0.270,0.1312776162,0.2618017441,0.07571125251,0.7163596056,2.0779
1.00,0.271,0.1317674122,0.2627728756,0.075991604,0.7163109157,2.0775
1.00,0.272,0.1322572481,0.2637440234,0.07627195551,0.7162620130,2.0771
1.00,0.273,0.1327471243,0.2647151876,0.07655230704,0.7162128921,2.0767
1.00,0.274,0.1332370407,0.2656863681,0.07683265862,0.7161635563,2.0762
1.00,0.275,0.1337269976,0.2666575651,0.07711301024,0.7161140073,2.0758
1.00,0.276,0.1342169952,0.2676287787,0.07739336193,0.7160642409,2.0754
1.00,0.277,0.1347070335,0.2686000088,0.0776737137,0.7160142571,2.0749
1.00,0.278,0.1351971128,0.2695712555,0.07795406556,0.7159640576,2.0745
1.00,0.279,0.1356872332,0.2705425188,0.07823441753,0.7159136412,2.0741
1.00,0.280,0.1361773948,0.271513799,0.07851476962,0.7158630077,2.0736
1.00,0.281,0.1366675977,0.2724850959,0.07879512184,0.7158121577,2.0732
1.00,0.282,0.1371578423,0.2734564096,0.07907547421,0.7157610861,2.0728
1.00,0.283,0.1376481285,0.2744277402,0.07935582675,0.7157097992,2.0723
1.00,0.284,0.1381384566,0.2753990878,0.07963617946,0.7156582895,2.0719
1.00,0.285,0.1386288267,0.2763704523,0.07991653236,0.7156065623,2.0714
1.00,0.286,0.139119239,0.277341834,0.08019688547,0.7155546154,2.0710
1.00,0.287,0.1396096936,0.2783132327,0.0804772388,0.7155024507,2.0705
1.00,0.288,0.1401001906,0.2792846486,0.08075759236,0.7154500641,2.0701
1.00,0.289,0.1405907303,0.2802560817,0.08103794618,0.7153974549,2.0696
1.00,0.290,0.1410813127,0.281227532,0.08131830027,0.7153446259,2.0692
1.00,0.291,0.1415719381,0.2821989997,0.08159865464,0.7152915735,2.0687
1.00,0.292,0.1420626066,0.2831704848,0.0818790093,0.7152383018,2.0682
1.00,0.293,0.1425533183,0.2841419873,0.08215936428,0.7151848055,2.0678
1.00,0.294,0.1430440734,0.2851135073,0.0824397196,0.7151310854,2.0673
1.00,0.295,0.143534872,0.2860850448,0.08272007526,0.7150771436,2.0668
1.00,0.296,0.1440257144,0.2870565999,0.08300043128,0.7150229795,2.0664
1.00,0.297,0.1445166006,0.2880281726,0.08328078768,0.7149685870,2.0659
1.00,0.298,0.1450075308,0.288999763,0.08356114448,0.7149139742,2.0654
1.00,0.299,0.1454985052,0.2899713712,0.08384150169,0.7148591373,2.0650
1.00,0.300,0.1459895239,0.2909429972,0.08412185933,0.7148040709,2.0645
1.00,0.301,0.1464805871,0.291914641,0.08440221742,0.7147487807,2.0640
1.00,0.302,0.146971695,0.2928863028,0.08468257597,0.7146932650,2.0635
1.00,0.303,0.1474628476,0.2938579825,0.08496293501,0.7146375243,2.0631
1.00,0.304,0.1479540451,0.2948296802,0.08524329454,0.7145815522,2.0626
1.00,0.305,0.1484452878,0.295801396,0.0855236546,0.7145253589,2.0621
1.00,0.306,0.1489365756,0.2967731299,0.08580401519,0.7144689341,2.0616
1.00,0.307,0.1494279089,0.2977448819,0.08608437633,0.7144122794,2.0611
1.00,0.308,0.1499192878,0.2987166522,0.08636473805,0.7143553982,2.0606
1.00,0.309,0.1504107124,0.2996884408,0.08664510035,0.7142982919,2.0602
1.00,0.310,0.1509021828,0.3006602477,0.08692546327,0.7142409527,2.0597
1.00,0.311,0.1513936993,0.3016320729,0.08720582681,0.7141833818,2.0592
1.00,0.312,0.151885262,0.3026039166,0.087486191,0.7141255850,2.0587
1.00,0.313,0.152376871,0.3035757788,0.08776655585,0.7140675554,2.0582
1.00,0.314,0.1528685265,0.3045476595,0.0880469214,0.7140092916,2.0577
1.00,0.315,0.1533602286,0.3055195589,0.08832728764,0.7139508012,2.0572
1.00,0.316,0.1538519776,0.3064914768,0.08860765462,0.7138920764,2.0567
1.00,0.317,0.1543437735,0.3074634135,0.08888802234,0.7138331190,2.0562
1.00,0.318,0.1548356165,0.3084353688,0.08916839082,0.7137739326,2.0557
1.00,0.319,0.1553275068,0.309407343,0.08944876009,0.7137145108,2.0552
1.00,0.320,0.1558194445,0.3103793361,0.08972913016,0.7136548552,2.0546
1.00,0.321,0.1563114299,0.311351348,0.09000950106,0.7135949652,2.0541
1.00,0.322,0.1568034629,0.3123233789,0.09028987281,0.7135348412,2.0536
1.00,0.323,0.1572955439,0.3132954287,0.09057024542,0.7134744884,2.0531
1.00,0.324,0.1577876729,0.3142674977,0.09085061892,0.7134138910,2.0526
1.00,0.325,0.1582798501,0.3152395857,0.09113099334,0.7133530599,2.0521
1.00,0.326,0.1587720757,0.3162116929,0.09141136868,0.7132919953,2.0516
1.00,0.327,0.1592643498,0.3171838193,0.09169174498,0.7132306954,2.0510
1.00,0.328,0.1597566726,0.318155965,0.09197212225,0.7131691546,2.0505
1.00,0.329,0.1602490443,0.3191281299,0.09225250052,0.7131073796,2.0500
1.00,0.330,0.1607414649,0.3201003143,0.09253287981,0.7130453665,2.0495
1.00,0.331,0.1612339347,0.321072518,0.09281326014,0.7129831138,2.0489
1.00,0.332,0.1617264538,0.3220447412,0.09309364154,0.7129206210,2.0484
1.00,0.333,0.1622190223,0.3230169839,0.09337402402,0.7128578932,2.0479
1.00,0.334,0.1627116405,0.3239892462,0.09365440761,0.7127949244,2.0473
1.00,0.335,0.1632043085,0.3249615281,0.09393479234,0.7127317152,2.0468
1.00,0.336,0.1636970264,0.3259338296,0.09421517822,0.7126682651,2.0463
1.00,0.337,0.1641897943,0.3269061509,0.09449556528,0.7126045751,2.0457
1.00,0.338,0.1646826126,0.3278784919,0.09477595355,0.7125406450,2.0452
1.00,0.339,0.1651754812,0.3288508527,0.09505634304,0.7124764699,2.0446
1.00,0.340,0.1656684005,0.3298232335,0.09533673378,0.7124120558,2.0441
1.00,0.341,0.1661613704,0.3307956341,0.0956171258,0.7123473986,2.0435
1.00,0.342,0.1666543912,0.3317680547,0.09589751912,0.7122824955,2.0430
1.00,0.343,0.1671474631,0.3327404953,0.09617791376,0.7122173522,2.0424
1.00,0.344,0.1676405862,0.333712956,0.09645830976,0.7121519664,2.0419
1.00,0.345,0.1681337606,0.3346854367,0.09673870712,0.7120863298,2.0413
1.00,0.346,0.1686269865,0.3356579377,0.09701910589,0.7120204499,2.0408
1.00,0.347,0.1691202641,0.3366304589,0.09729950608,0.7119543302,2.0402
1.00,0.348,0.1696135936,0.3376030003,0.09757990773,0.7118879595,2.0397
1.00,0.349,0.170106975,0.338575562,0.09786031084,0.7118213444,2.0391
1.00,0.350,0.1706004086,0.3395481441,0.09814071547,0.7117544853,2.0385
1.00,0.351,0.1710938944,0.3405207467,0.09842112162,0.7116873756,2.0380
1.00,0.352,0.1715874328,0.3414933696,0.09870152932,0.7116200181,2.0374
1.00,0.353,0.1720810238,0.3424660131,0.09898193861,0.7115524153,2.0368
1.00,0.354,0.1725746675,0.3434386772,0.0992623495,0.7114845648,2.0363
1.00,0.355,0.1730683642,0.3444113618,0.09954276203,0.7114164598,2.0357
1.00,0.356,0.173562114,0.3453840672,0.09982317622,0.7113481105,2.0351
1.00,0.357,0.174055917,0.3463567932,0.1001035921,0.7112795077,2.0345
1.00,0.358,0.1745497735,0.34732954,0.1003840097,0.7112106594,2.0340
1.00,0.359,0.1750436835,0.3483023076,0.100664429,0.7111415579,2.0334
1.00,0.360,0.1755376473,0.349275096,0.1009448502,0.7110722063,2.0328
1.00,0.361,0.176031665,0.3502479053,0.1012252731,0.7110025981,2.0322
1.00,0.362,0.1765257367,0.3512207356,0.1015056978,0.7109327443,2.0316
1.00,0.363,0.1770198627,0.3521935869,0.1017861244,0.7108626324,2.0310
1.00,0.364,0.177514043,0.3531664593,0.1020665529,0.7107922694,2.0305
1.00,0.365,0.1780082779,0.3541393527,0.1023469833,0.7107216568,2.0299
1.00,0.366,0.1785025674,0.3551122673,0.1026274157,0.7106507877,2.0293
1.00,0.367,0.1789969118,0.356085203,0.10290785,0.7105796601,2.0287
1.00,0.368,0.1794913112,0.3570581601,0.1031882863,0.7105082839,2.0281
1.00,0.369,0.1799857658,0.3580311384,0.1034687247,0.7104366494,2.0275
1.00,0.370,0.1804802757,0.359004138,0.1037491651,0.7103647589,2.0269
1.00,0.371,0.1809748411,0.359977159,0.1040296077,0.7102926099,2.0263
1.00,0.372,0.1814694622,0.3609502015,0.1043100523,0.7102202088,2.0257
1.00,0.373,0.1819641391,0.3619232654,0.1045904991,0.7101475469,2.0251
1.00,0.374,0.1824588719,0.3628963508,0.1048709481,0.7100746276,2.0245
1.00,0.375,0.1829536609,0.3638694579,0.1051513993,0.7100014512,2.0239
1.00,0.376,0.1834485062,0.3648425865,0.1054318528,0.7099280144,2.0232
1.00,0.377,0.1839434079,0.3658157368,0.1057123085,0.7098543229,2.0226
1.00,0.378,0.1844383663,0.3667889089,0.1059927666,0.7097803660,2.0220
1.00,0.379,0.1849333814,0.3677621027,0.106273227,0.7097061564,2.0214
1.00,0.380,0.1854284535,0.3687353183,0.1065536897,0.7096316799,2.0208
1.00,0.381,0.1859235827,0.3697085557,0.1068341549,0.7095569415,2.0202
1.00,0.382,0.1864187691,0.3706818151,0.1071146225,0.7094819460,2.0195
1.00,0.383,0.186914013,0.3716550964,0.1073950926,0.7094066821,2.0189
1.00,0.384,0.1874093144,0.3726283997,0.1076755652,0.7093311644,2.0183
1.00,0.385,0.1879046736,0.3736017251,0.1079560404,0.7092553788,2.0177
1.00,0.386,0.1884000907,0.3745750725,0.1082365181,0.7091793314,2.0170
1.00,0.387,0.1888955659,0.3755484421,0.1085169984,0.7091030129,2.0164
1.00,0.388,0.1893910993,0.3765218339,0.1087974814,0.7090264364,2.0158
1.00,0.389,0.1898866911,0.3774952479,0.109077967,0.7089495963,2.0151
1.00,0.390,0.1903823414,0.3784686842,0.1093584554,0.7088724863,2.0145
1.00,0.391,0.1908780505,0.3794421427,0.1096389465,0.7087951176,2.0139
1.00,0.392,0.1913738184,0.3804156237,0.1099194403,0.7087174756,2.0132
1.00,0.393,0.1918696454,0.3813891271,0.110199937,0.7086395688,2.0126
1.00,0.394,0.1923655316,0.3823626529,0.1104804366,0.7085613927,2.0119
1.00,0.395,0.1928614772,0.3833362013,0.110760939,0.7084829499,2.0113
1.00,0.396,0.1933574822,0.3843097722,0.1110414443,0.7084042394,2.0106
1.00,0.397,0.193853547,0.3852833656,0.1113219527,0.7083252616,2.0100
1.00,0.398,0.1943496716,0.3862569818,0.111602464,0.7082460131,2.0093
