beta,alpha_p,q,alpha_h,s_real,T,v,q_over_T,lam_max,N_half,lam1_re,lam1_im,lam2_re,lam2_im,lam3_re,lam3_im,fixed_point_residual
0.1,0.0548717948717949,0.109688526617631,0.0469641449527723,0.0938937651899292,3.42069580295691,0.0274487328305445,0.0320661447074056,0.968472619350964,21.6371379789846,0.968472619350964,0,-0.465302376558038,0,-3.54584263124624e-10,0,3.92606948086225e-13
0.1,0.0569230769230769,0.113784682392053,0.0487225605974976,0.0974065718050083,3.42076616794987,0.0284750745951705,0.033262923218235,0.966087399248753,20.090655748448,0.966087399248753,0,-0.465698027204863,0,-3.56643073407935e-10,0,4.24079013494082e-13
0.1,0.058974358974359,0.117880359388228,0.0504812782578162,0.100919680498264,3.42083902409709,0.0295014409585966,0.034459487440904,0.96361707210424,18.7027260644652,0.96361707210424,0,-0.466109576906427,0,-3.54199122801969e-10,0,4.56867594419821e-13
0.1,0.061025641025641,0.121975540372546,0.0522403087500182,0.104433101848398,3.42091436152132,0.0305278328575158,0.0356558298402717,0.961061906536465,17.452393767952,0.961061906536465,0,-0.466537179444756,0,-3.54281072370736e-10,0,4.91022004924091e-13
0.1,0.0630769230769231,0.126070208113481,0.0539996628829945,0.107946846400996,3.42099216998902,0.0315542512338878,0.0368519429010812,0.958422181868537,16.3220546595299,0.958422181868537,0,-0.466980995297424,0,-3.56376549682135e-10,0,5.26254293497275e-13
0.1,0.0651282051282051,0.130164345381669,0.0557593514581621,0.111460924667738,3.42107243891054,0.0325806970352354,0.0380478191286474,0.95569818900071,15.2968327141863,0.95569818900071,0,-0.46744119169942,0,-3.52602169358979e-10,0,5.62812423246927e-13
0.1,0.0671794871794872,0.134257934949976,0.0575193852692324,0.114975347125304,3.42115515733955,0.0336071712148578,0.0392434510495517,0.952890228630266,14.3640873627403,0.952890228630266,0,-0.467917941412083,0,-3.53496934705974e-10,0,6.00010904224226e-13
0.1,0.0692307692307692,0.138350959593574,0.0592797751016716,0.118490124213663,3.4212403139714,0.034633674731875,0.0404388312123493,0.949998613220591,13.5130227634254,0.949998613220591,0,-0.468411424712464,0,-3.53655303339354e-10,0,6.39400067102787e-13
0.1,0.0712820512820513,0.142443402090012,0.0610405317326949,0.122005266335426,3.42132789714353,0.035660208551565,0.0416339521882537,0.947023667211263,12.7343739018385,0.947023667211263,0,-0.468921827900769,0,-3.54996892807114e-10,0,6.80246440688838e-13
0.1,0.0733333333333333,0.146535245219288,0.0628016659308412,0.125520783854362,3.42141789483407,0.036686773645477,0.0428288065718422,0.943965724488466,12.0201526826423,0.943965724488466,0,-0.4694493455441,0,-3.54593592830748e-10,0,7.21540555977579e-13
0.1,0.0753846153846154,0.150626471763921,0.0645631884557911,0.129036687094407,3.42151029466176,0.0377133709916729,0.0440233869817457,0.940825130908902,11.3634429836338,0.940825130908902,0,-0.469994177818395,0,-3.55148682421119e-10,0,7.64026995171997e-13
0.1,0.0774358974358974,0.154717064509028,0.0663251100578955,0.132552986338084,3.42160508388416,0.0387400015748199,0.0452176860613601,0.937602246551013,10.7582329028686,0.937602246551013,0,-0.470556531759178,0,-3.55007700837131e-10,0,8.08219615723556e-13
0.1,0.0794871794871795,0.158807006242388,0.0680874414781015,0.136069691825727,3.42170224939795,0.0397666663864948,0.0464116964795314,0.934297440988273,10.1992756468294,0.934297440988273,0,-0.471136622671309,0,-3.52468049924781e-10,0,8.53738680873666e-13
0.1,0.0815384615384615,0.162896279754523,0.0698501934475376,0.139586813754019,3.42180177773762,0.0407933664253074,0.0476054109312621,0.930911095841414,9.68197601463563,0.930911095841414,0,-0.471734672634091,0,-3.54144555482822e-10,0,9.00157566597287e-13
0.1,0.0835897435897436,0.166984867838765,0.0716133766872308,0.143104362274798,3.42190365507463,0.0418201026970985,0.0487988221384109,0.927443605748689,9.20229575500582,0.927443605748689,0,-0.47235091085816,0,-3.56773770101137e-10,0,9.50626292006579e-13
0.1,0.0856410256410256,0.171072753291331,0.0733770019079054,0.146622347494021,3.42200786721706,0.04284687621518,0.0499919228503865,0.923895377203345,8.75667430272942,0.923895377203345,0,-0.472985575114176,0,-3.57513406923779e-10,0,9.97067046489276e-13
0.1,0.0876923076923077,0.175159918911394,0.0751410798334039,0.150140779517849,3.42211439961117,0.0438736880143191,0.0511847058448122,0.920266829615515,8.34196265008011,0.920266829615515,0,-0.47363890979134,0,-3.5549974005742e-10,0,2.0973259246855e-13
0.1,0.0897435897435898,0.179246347501156,0.0769056211050669,0.153659668261305,3.42222323732849,0.0449005390955316,0.0523771639284063,0.916558395079797,7.95536750580285,0.916558395079797,0,-0.474311168001304,0,-3.59233710515406e-10,0,2.19463821506982e-13
0.1,0.0917948717948718,0.18333202186592,0.0786706364243922,0.157179023732176,3.42233436508372,0.0459274305093596,0.0535692899374065,0.91277051850877,7.59440414023349,0.91277051850877,0,-0.475002610095175,0,-3.56417818433276e-10,0,2.30415287824614e-13
0.1,0.0938461538461538,0.187416924814163,0.0804361364575171,0.160698855839874,3.42244776722123,0.0469543633007289,0.054761076738457,0.908903657562934,7.25685634875638,0.908903657562934,0,-0.475713505642975,0,-3.57615848746024e-10,0,2.4146919791925e-13
0.1,0.0958974358974359,0.191501039157607,0.0822021318586716,0.164219174441584,3.4225634277173,0.0479813385229537,0.0559525172292659,0.904958284064991,6.9407424650507,0.904958284064991,0,-0.476444131272571,0,-3.56828596335783e-10,0,2.51861647406774e-13
