s,v,T,P,alpha,cos2alpha,lam_max,recovery_margin,N_half,lam1_re,lam1_im,lam2_re,lam2_im,eig_type,stable
0.244722,0.070781,3.457449,0.015728411316372,0.122668411574699,0.970055571358,0.71731026,0.28268974,2.0862,0.64057009,0.32280641,0.64057009,-0.32280641,complex,1
0.245098,0.07089,3.457457,0.0157772710392947,0.122857837179469,0.969963485198,0.71729332,0.28270668,2.0861,0.64020288,0.32349649,0.64020288,-0.32349649,complex,1
0.245473,0.070998,3.457465,0.0158260785726984,0.123046763405881,0.9698715031355,0.71727634,0.28272366,2.0859,0.63983513,0.32418569,0.63983513,-0.32418569,complex,1
0.245848,0.071106,3.457474,0.0158749637734219,0.123235694046619,0.969779380448,0.71725934,0.28274066,2.0858,0.63946683,0.32487402,0.63946683,-0.32487402,complex,1
0.246223,0.071215,3.457482,0.0159239266557814,0.123424629108738,0.9696871171355,0.7172423,0.2827577,2.0856,0.63909799,0.32556149,0.63909799,-0.32556149,complex,1
0.246598,0.071323,3.45749,0.0159729672341178,0.123613568599291,0.969594713198,0.71722524,0.28277476,2.0855,0.6387286,0.32624809,0.6387286,-0.32624809,complex,1
0.246973,0.071431,3.457498,0.0160220855227965,0.123802512525337,0.9695021686355,0.71720814,0.28279186,2.0853,0.63835867,0.32693383,0.63835867,-0.32693383,complex,1
0.247349,0.07154,3.457506,0.0160714128294988,0.123991964762195,0.9694092360995,0.71719101,0.28280899,2.0852,0.63798819,0.32761871,0.63798819,-0.32761871,complex,1
0.247724,0.071648,3.457515,0.0161206867893804,0.124180917592276,0.969316409912,0.71717386,0.28282614,2.085,0.63761717,0.32830273,0.63761717,-0.32830273,complex,1
0.248099,0.071756,3.457523,0.0161700385028864,0.124369874879046,0.9692234430995,0.71715667,0.28284333,2.0849,0.63724561,0.32898591,0.63724561,-0.32898591,complex,1
0.248474,0.071865,3.457531,0.0162194679844806,0.124558836629569,0.969130335662,0.71713945,0.28286055,2.0847,0.6368735,0.32966823,0.6368735,-0.32966823,complex,1
0.248849,0.071973,3.457539,0.0162689752486515,0.124747802850907,0.9690370875995,0.71712221,0.28287779,2.0846,0.63650084,0.33034972,0.63650084,-0.33034972,complex,1
0.249225,0.072081,3.457548,0.0163186926407611,0.124937277477985,0.9689434496875,0.71710493,0.28289507,2.0844,0.63612764,0.33103036,0.63612764,-0.33103036,complex,1
0.2496,0.07219,3.457556,0.016368355721166,0.125126252674123,0.96884992,0.71708762,0.28291238,2.0843,0.6357539,0.33171016,0.6357539,-0.33171016,complex,1
0.249975,0.072298,3.457564,0.0164180966277993,0.125315232362297,0.9687562496875,0.71707028,0.28292972,2.0841,0.63537961,0.33238913,0.63537961,-0.33238913,complex,1
0.25035,0.072406,3.457572,0.016467915375248,0.125504216549577,0.96866243875,0.71705291,0.28294709,2.084,0.63500478,0.33306726,0.63500478,-0.33306726,complex,1
0.250725,0.072515,3.457581,0.0165178119781239,0.125693205243034,0.9685684871875,0.71703551,0.28296449,2.0838,0.63462941,0.33374457,0.63462941,-0.33374457,complex,1
0.251101,0.072623,3.457589,0.0165679198204411,0.125882702437666,0.9684741438995,0.71701807,0.28298193,2.0837,0.63425349,0.33442104,0.63425349,-0.33442104,complex,1
0.251476,0.072731,3.457597,0.0166179723858172,0.126071700176761,0.968379910712,0.71700062,0.28299938,2.0835,0.63387703,0.3350967,0.63387703,-0.3350967,complex,1
0.251851,0.07284,3.457606,0.0166681028506429,0.126260702443276,0.9682855368995,0.71698312,0.28301688,2.0834,0.63350002,0.33577153,0.63350002,-0.33577153,complex,1
0.252226,0.072948,3.457614,0.0167183112296286,0.126449709244287,0.968191022462,0.7169656,0.2830344,2.0832,0.63312247,0.33644554,0.63312247,-0.33644554,complex,1
0.252601,0.073056,3.457622,0.0167685975375097,0.126638720586874,0.9680963673995,0.71694805,0.28305195,2.0831,0.63274438,0.33711875,0.63274438,-0.33711875,complex,1
0.252976,0.073165,3.457631,0.0168189617890463,0.126827736478116,0.968001571712,0.71693046,0.28306954,2.0829,0.63236574,0.33779115,0.63236574,-0.33779115,complex,1
0.253352,0.073273,3.457639,0.0168695386158182,0.127017260985718,0.967906382048,0.71691285,0.28308715,2.0828,0.63198656,0.33846273,0.63198656,-0.33846273,complex,1
0.253727,0.073381,3.457647,0.0169200590069935,0.127206286007697,0.9678113047355,0.71689521,0.28310479,2.0826,0.63160684,0.3391335,0.63160684,-0.3391335,complex,1
0.254102,0.07349,3.457656,0.0169706573862927,0.1273953155996,0.967716086798,0.71687753,0.28312247,2.0825,0.63122658,0.33980347,0.63122658,-0.33980347,complex,1
0.254477,0.073598,3.457664,0.0170213337685752,0.127584349768515,0.9676207282355,0.71685982,0.28314018,2.0823,0.63084577,0.34047264,0.63084577,-0.34047264,complex,1
0.254852,0.073706,3.457672,0.0170720881687248,0.127773388521528,0.967525229048,0.71684209,0.28315791,2.0822,0.63046442,0.34114101,0.63046442,-0.34114101,complex,1
0.255228,0.073815,3.457681,0.0171230562591396,0.127962935987459,0.967429334008,0.71682432,0.28317568,2.082,0.63008253,0.34180859,0.63008253,-0.34180859,complex,1
0.255603,0.073923,3.457689,0.0171739669479227,0.128151983942213,0.9673335531955,0.71680652,0.28319348,2.0818,0.62970009,0.34247537,0.62970009,-0.34247537,complex,1
0.255978,0.074031,3.457698,0.0172249556994142,0.128341036502357,0.967237631758,0.71678869,0.28321131,2.0817,0.62931712,0.34314137,0.62931712,-0.34314137,complex,1
0.256353,0.07414,3.457706,0.0172760225285979,0.128530093674986,0.9671415696955,0.71677083,0.28322917,2.0815,0.62893359,0.34380658,0.62893359,-0.34380658,complex,1
0.256728,0.074248,3.457714,0.017327167450482,0.128719155467196,0.967045367008,0.71675294,0.28324706,2.0814,0.62854953,0.34447099,0.62854953,-0.34447099,complex,1
0.257104,0.074356,3.457723,0.0173785271792805,0.128908726069392,0.966948766592,0.71673502,0.28326498,2.0812,0.62816493,0.34513463,0.62816493,-0.34513463,complex,1
0.257479,0.074465,3.457731,0.0174298285400383,0.129097797134422,0.9668522822795,0.71671707,0.28328293,2.0811,0.62777978,0.34579749,0.62777978,-0.34579749,complex,1
0.257854,0.074573,3.45774,0.0174812080387117,0.129286872840346,0.966755657342,0.71669908,0.28330092,2.0809,0.62739409,0.34645957,0.62739409,-0.34645957,complex,1
0.258229,0.074681,3.457748,0.0175326656904089,0.129475953194268,0.9666588917795,0.71668107,0.28331893,2.0807,0.62700786,0.34712087,0.62700786,-0.34712087,complex,1
0.258604,0.07479,3.457756,0.0175842015102631,0.129665038203289,0.966561985592,0.71666302,0.28333698,2.0806,0.62662108,0.3477814,0.62662108,-0.3477814,complex,1
0.258979,0.074898,3.457765,0.0176358155134323,0.129854127874515,0.9664649387795,0.71664495,0.28335505,2.0804,0.62623377,0.34844117,0.62623377,-0.34844117,complex,1
0.259355,0.075006,3.457773,0.0176876456655271,0.130043726472875,0.9663674919875,0.71662684,0.28337316,2.0803,0.62584591,0.34910016,0.62584591,-0.34910016,complex,1
0.25973,0.075115,3.457782,0.017739416289491,0.130232825502311,0.96627016355,0.7166087,0.2833913,2.0801,0.62545752,0.34975838,0.62545752,-0.34975838,complex,1
0.260105,0.075223,3.45779,0.017791265142435,0.130421929215293,0.9661726944875,0.71659054,0.28340946,2.08,0.62506858,0.35041585,0.62506858,-0.35041585,complex,1
0.26048,0.075331,3.457799,0.0178431922396172,0.130611037618934,0.9660750848,0.71657233,0.28342767,2.0798,0.6246791,0.35107254,0.6246791,-0.35107254,complex,1
0.260855,0.07544,3.457807,0.0178951975963208,0.130800150720344,0.9659773344875,0.7165541,0.2834459,2.0796,0.62428908,0.35172848,0.62428908,-0.35172848,complex,1
0.261231,0.075548,3.457816,0.0179474202221968,0.130989772847086,0.9658791823195,0.71653584,0.28346416,2.0795,0.62389852,0.35238367,0.62389852,-0.35238367,complex,1
0.261606,0.075656,3.457824,0.0179995823526875,0.131178895377956,0.965781150382,0.71651753,0.28348247,2.0793,0.62350741,0.35303809,0.62350741,-0.35303809,complex,1
0.261981,0.075765,3.457833,0.0180518227887408,0.131368022627962,0.9656829778195,0.71649922,0.28350078,2.0792,0.62311577,0.35369178,0.62311577,-0.35369178,complex,1
0.262356,0.075873,3.457841,0.0181041415457402,0.131557154604224,0.965584664632,0.71648087,0.28351913,2.079,0.62272359,0.3543447,0.62272359,-0.3543447,complex,1
0.262731,0.075981,3.45785,0.0181565386390944,0.13174629131386,0.9654862108195,0.71646247,0.28353753,2.0788,0.62233085,0.35499687,0.62233085,-0.35499687,complex,1
0.263107,0.076089,3.457858,0.018209154123519,0.131935937147537,0.9653873532755,0.71644406,0.28355594,2.0787,0.62193759,0.35564832,0.62193759,-0.35564832,complex,1
0.263482,0.076198,3.457867,0.0182617081449092,0.13212508335796,0.965288617838,0.71642559,0.28357441,2.0785,0.62154377,0.35629898,0.62154377,-0.35629898,complex,1
0.263857,0.076306,3.457875,0.0183143405490725,0.132314234323148,0.9651897417755,0.71640715,0.28359285,2.0784,0.62114945,0.35694896,0.62114945,-0.35694896,complex,1
0.264232,0.076414,3.457884,0.018367051351518,0.132503390050227,0.965090725088,0.71638863,0.28361137,2.0782,0.62075457,0.35759816,0.62075457,-0.35759816,complex,1
0.264607,0.076523,3.457893,0.0184198405677802,0.132692550546324,0.9649915677755,0.71637008,0.28362992,2.078,0.62035913,0.35824662,0.62035913,-0.35824662,complex,1
0.264982,0.076631,3.457901,0.0184727082134188,0.132881715818571,0.964892269838,0.71635149,0.28364851,2.0779,0.61996315,0.35889434,0.61996315,-0.35889434,complex,1
0.265358,0.076739,3.45791,0.0185257955984799,0.13307139033398,0.964792565918,0.71633289,0.28366711,2.0777,0.61956665,0.35954134,0.61956665,-0.35954134,complex,1
0.265733,0.076848,3.457918,0.0185788203589003,0.133260565192703,0.9646929863555,0.71631426,0.28368574,2.0776,0.6191696,0.36018761,0.6191696,-0.36018761,complex,1
0.266108,0.076956,3.457927,0.0186319235955693,0.133449744848993,0.964593266168,0.7162956,0.2837044,2.0774,0.61877203,0.36083315,0.61877203,-0.36083315,complex,1
0.266483,0.077064,3.457935,0.0186851053241473,0.133638929309986,0.9644934053555,0.71627687,0.28372313,2.0772,0.61837388,0.36147794,0.61837388,-0.36147794,complex,1
0.266858,0.077173,3.457944,0.0187383655603204,0.133828118582818,0.964393403918,0.71625818,0.28374182,2.0771,0.61797525,0.36212205,0.61797525,-0.36212205,complex,1
0.267234,0.077281,3.457953,0.0187918466614826,0.134017817198658,0.964292994622,0.7162394,0.2837606,2.0769,0.61757603,0.36276538,0.61757603,-0.36276538,complex,1
0.267609,0.077389,3.457961,0.0188452641694631,0.13420701612947,0.9641927115595,0.71622061,0.28377939,2.0767,0.61717629,0.36340802,0.61717629,-0.36340802,complex,1
0.267984,0.077497,3.45797,0.0188987602322901,0.134396219893563,0.964092287872,0.71620178,0.28379822,2.0766,0.616776,0.36404994,0.616776,-0.36404994,complex,1
0.268359,0.077606,3.457979,0.0189523348657508,0.134585428498083,0.9639917235595,0.71618293,0.28381707,2.0764,0.61637518,0.36469114,0.61637518,-0.36469114,complex,1
0.268734,0.077714,3.457987,0.0190059880856577,0.134774641950174,0.963891018622,0.71616404,0.28383596,2.0762,0.61597382,0.3653316,0.61597382,-0.3653316,complex,1
0.26911,0.077822,3.457996,0.0190598632978044,0.134964364845633,0.96378990395,0.71614513,0.28385487,2.0761,0.61557192,0.36597138,0.61557192,-0.36597138,complex,1
0.269485,0.077931,3.458005,0.0191136739478121,0.135153588027286,0.9636889173875,0.71612618,0.28387382,2.0759,0.61516949,0.36661042,0.61516949,-0.36661042,complex,1
0.26986,0.078039,3.458013,0.019167563231898,0.135342816077976,0.9635877902,0.71610718,0.28389282,2.0758,0.6147665,0.36724875,0.6147665,-0.36724875,complex,1
0.270235,0.078147,3.458022,0.019221531165976,0.135532049004856,0.9634865223875,0.71608818,0.28391182,2.0756,0.614363,0.36788638,0.614363,-0.36788638,complex,1
0.27061,0.078256,3.458031,0.0192755777659857,0.135721286815079,0.96338511395,0.71606914,0.28393086,2.0754,0.61395895,0.3685233,0.61395895,-0.3685233,complex,1
0.270985,0.078364,3.458039,0.0193297030478919,0.135910529515801,0.9632835648875,0.71605008,0.28394992,2.0753,0.61355437,0.36915952,0.61355437,-0.36915952,complex,1
0.271361,0.078472,3.458048,0.0193840516768556,0.136100281780995,0.9631816038395,0.71603097,0.28396903,2.0751,0.61314924,0.36979502,0.61314924,-0.36979502,complex,1
0.271736,0.078581,3.458057,0.0194383345804761,0.136289534297277,0.963079773152,0.71601184,0.28398816,2.0749,0.61274358,0.37042983,0.61274358,-0.37042983,complex,1
0.272111,0.078689,3.458065,0.0194926962140832,0.136478791725552,0.9629778018395,0.71599263,0.28400737,2.0748,0.61233735,0.3710639,0.61233735,-0.3710639,complex,1
0.272486,0.078797,3.458074,0.0195471365937434,0.136668054072983,0.962875689902,0.71597341,0.28402659,2.0746,0.6119306,0.37169729,0.6119306,-0.37169729,complex,1
0.272861,0.078905,3.458083,0.0196016557355492,0.136857321346733,0.9627734373395,0.71595419,0.28404581,2.0744,0.61152333,0.37233,0.61152333,-0.37233,complex,1
0.273237,0.079014,3.458091,0.0196563993554037,0.137047098286455,0.9626707709155,0.71593496,0.28406504,2.0743,0.61111553,0.37296203,0.61111553,-0.37296203,complex,1
0.273612,0.079122,3.4581,0.019711076280019,0.137236375447526,0.962568236728,0.71591565,0.28408435,2.0741,0.61070717,0.37359333,0.61070717,-0.37359333,complex,1
0.273987,0.07923,3.458109,0.0197658320152527,0.137425657556435,0.9624655619155,0.71589633,0.28410367,2.0739,0.61029828,0.37422394,0.61029828,-0.37422394,complex,1
0.274362,0.079339,3.458118,0.019820666577299,0.137614944620353,0.962362746478,0.71587693,0.28412307,2.0738,0.60988883,0.37485384,0.60988883,-0.37485384,complex,1
0.274737,0.079447,3.458126,0.0198755799823781,0.137804236646452,0.9622597904155,0.71585756,0.28414244,2.0736,0.60947887,0.37548308,0.60947887,-0.37548308,complex,1
0.275113,0.079555,3.458135,0.0199307189982143,0.137994038440543,0.9621564186155,0.71583814,0.28416186,2.0734,0.60906838,0.37611163,0.60906838,-0.37611163,complex,1
0.275488,0.079663,3.458144,0.0199857903484776,0.138183340425806,0.962053180928,0.71581869,0.28418131,2.0733,0.60865734,0.37673949,0.60865734,-0.37673949,complex,1
0.275863,0.079772,3.458153,0.0200409405906305,0.138372647394794,0.9619498026155,0.71579916,0.28420084,2.0731,0.60824573,0.37736661,0.60824573,-0.37736661,complex,1
0.276238,0.07988,3.458161,0.0200961697409955,0.138561959354685,0.961846283678,0.71577967,0.28422033,2.0729,0.60783364,0.37799312,0.60783364,-0.37799312,complex,1
0.276613,0.079988,3.45817,0.0201514778159205,0.13875127631266,0.9617426241155,0.7157601,0.2842399,2.0727,0.60742098,0.37861891,0.60742098,-0.37861891,complex,1
0.276988,0.080097,3.458179,0.0202068648317794,0.1389405982759,0.961638823928,0.71574054,0.28425946,2.0726,0.60700781,0.37924403,0.60700781,-0.37924403,complex,1
0.277364,0.080205,3.458188,0.0202624788198053,0.139130430130231,0.961534605752,0.7157209,0.2842791,2.0724,0.60659407,0.37986845,0.60659407,-0.37986845,complex,1
0.277739,0.080313,3.458197,0.0203180239773744,0.139319762138949,0.9614305239395,0.71570128,0.28429872,2.0722,0.60617983,0.38049222,0.60617983,-0.38049222,complex,1
0.278114,0.080421,3.458205,0.0203736481251966,0.139509099174506,0.961326301502,0.71568158,0.28431842,2.0721,0.60576503,0.38111529,0.60576503,-0.38111529,complex,1
0.278489,0.08053,3.458214,0.0204293512797483,0.139698441244092,0.9612219384395,0.71566186,0.28433814,2.0719,0.60534968,0.38173768,0.60534968,-0.38173768,complex,1
0.278864,0.080638,3.458223,0.0204851334575318,0.139887788354895,0.961117434752,0.71564212,0.28435788,2.0717,0.60493383,0.38235941,0.60493383,-0.38235941,complex,1
0.27924,0.080746,3.458232,0.0205411437440041,0.140077645459955,0.9610125112,0.71562236,0.28437764,2.0716,0.60451744,0.38298046,0.60451744,-0.38298046,complex,1
0.279615,0.080855,3.458241,0.0205970842287001,0.140267002688263,0.9609077258875,0.71560254,0.28439746,2.0714,0.60410049,0.38360083,0.60410049,-0.38360083,complex,1
0.27999,0.080963,3.458249,0.0206531037863336,0.140456364979388,0.96080279995,0.71558269,0.28441731,2.0712,0.60368301,0.38422052,0.60368301,-0.38422052,complex,1
0.280365,0.081071,3.458258,0.0207092024335099,0.140645732340528,0.9606977333875,0.71556285,0.28443715,2.071,0.60326503,0.38483959,0.60326503,-0.38483959,complex,1
0.28074,0.081179,3.458267,0.0207653801868603,0.140835104778881,0.9605925262,0.71554292,0.28445708,2.0709,0.60284646,0.38545793,0.60284646,-0.38545793,complex,1
0.281116,0.081288,3.458276,0.0208217871871716,0.141024987315178,0.960486897272,0.715523,0.284477,2.0707,0.6024274,0.38607563,0.6024274,-0.38607563,complex,1
0.281491,0.081396,3.458285,0.020878123413928,0.141214369943146,0.9603814084595,0.71550302,0.28449698,2.0705,0.60200777,0.38669266,0.60200777,-0.38669266,complex,1
0.281866,0.081504,3.458294,0.0209345387969518,0.141403757669953,0.960275779022,0.71548301,0.28451699,2.0703,0.60158762,0.38730902,0.60158762,-0.38730902,complex,1
0.282241,0.081613,3.458303,0.0209910333529775,0.141593150502802,0.9601700089595,0.71546297,0.28453703,2.0702,0.60116693,0.38792471,0.60116693,-0.38792471,complex,1
0.282616,0.081721,3.458311,0.0210476070987656,0.141782548448902,0.960064098272,0.7154429,0.2845571,2.07,0.60074571,0.38853975,0.60074571,-0.38853975,complex,1
0.282991,0.081829,3.45832,0.0211042600511027,0.14197195151546,0.9599580469595,0.71542283,0.28457717,2.0698,0.60032398,0.38915415,0.60032398,-0.38915415,complex,1
0.283367,0.081937,3.458329,0.0211611436185306,0.142161864805068,0.9598515716555,0.7154027,0.2845973,2.0697,0.59990169,0.38976786,0.59990169,-0.38976786,complex,1
0.283742,0.082046,3.458338,0.0212179552457581,0.14235127814788,0.959745238718,0.71538254,0.28461746,2.0695,0.59947887,0.39038091,0.59947887,-0.39038091,complex,1
0.284117,0.082154,3.458347,0.0212748461300942,0.142540696632807,0.9596387651555,0.71536232,0.28463768,2.0693,0.5990555,0.39099329,0.5990555,-0.39099329,complex,1
0.284492,0.082262,3.458356,0.0213318162884292,0.142730120267064,0.959532150968,0.71534211,0.28465789,2.0691,0.59863162,0.39160504,0.59863162,-0.39160504,complex,1
0.284867,0.082371,3.458365,0.0213888657376794,0.142919549057868,0.9594253961555,0.71532186,0.28467814,2.069,0.59820721,0.39221613,0.59820721,-0.39221613,complex,1
0.285243,0.082479,3.458374,0.02144614694418,0.143109488176561,0.9593182154755,0.71530156,0.28469844,2.0688,0.59778225,0.39282656,0.59778225,-0.39282656,complex,1
0.285618,0.082587,3.458383,0.0215033552376684,0.143298927315919,0.959211179038,0.71528123,0.28471877,2.0686,0.59735675,0.39343633,0.59735675,-0.39343633,complex,1
0.285993,0.082695,3.458392,0.0215606428730219,0.143488371633505,0.9591040019755,0.7152609,0.2847391,2.0684,0.59693075,0.39404548,0.59693075,-0.39404548,complex,1
0.286368,0.082804,3.4584,0.0216180098672607,0.143677821136544,0.958996684288,0.71524046,0.28475954,2.0683,0.59650415,0.39465391,0.59650415,-0.39465391,complex,1
0.286743,0.082912,3.458409,0.0216754562374311,0.143867275832263,0.9588892259755,0.71522005,0.28477995,2.0681,0.59607707,0.39526173,0.59607707,-0.39526173,complex,1
0.287119,0.08302,3.458418,0.0217331355087957,0.144057240961235,0.9587813399195,0.71519962,0.28480038,2.0679,0.59564947,0.39586892,0.59564947,-0.39586892,complex,1
0.287494,0.083128,3.458427,0.0217907408938561,0.144246706077892,0.958673599982,0.71517912,0.28482088,2.0677,0.5952213,0.39647543,0.5952213,-0.39647543,complex,1
0.287869,0.083237,3.458436,0.0218484257061893,0.144436176408935,0.9585657194195,0.71515859,0.28484141,2.0675,0.59479261,0.3970813,0.59479261,-0.3970813,complex,1
0.288244,0.083345,3.458445,0.0219061899629462,0.144625651961599,0.958457698232,0.71513805,0.28486195,2.0674,0.59436339,0.39768654,0.59436339,-0.39768654,complex,1
0.288619,0.083453,3.458454,0.0219640336813037,0.144815132743116,0.9583495364195,0.71511745,0.28488255,2.0672,0.59393363,0.39829111,0.59393363,-0.39829111,complex,1
0.288994,0.083562,3.458463,0.0220219568784649,0.145004618760725,0.958241233982,0.71509685,0.28490315,2.067,0.59350335,0.39889506,0.59350335,-0.39889506,complex,1
0.28937,0.08367,3.458472,0.0220801143518001,0.145194615338707,0.95813250155,0.7150762,0.2849238,2.0668,0.59307253,0.39949836,0.59307253,-0.39949836,complex,1
0.289745,0.083778,3.458481,0.0221381967703409,0.145384111864224,0.9580239174875,0.71505552,0.28494448,2.0667,0.59264119,0.40010101,0.59264119,-0.40010101,complex,1
0.29012,0.083886,3.45849,0.0221963587194975,0.145573613647571,0.9579151928,0.7150348,0.2849652,2.0665,0.5922093,0.40070301,0.5922093,-0.40070301,complex,1
0.290495,0.083995,3.458499,0.022254600216578,0.145763120695991,0.9578063274875,0.71501405,0.28498595,2.0663,0.59177689,0.40130439,0.59177689,-0.40130439,complex,1
0.29087,0.084103,3.458508,0.0223129212789163,0.145952633016729,0.95769732155,0.71499327,0.28500673,2.0661,0.59134394,0.40190512,0.59134394,-0.40190512,complex,1
0.291246,0.084211,3.458517,0.0223714777653345,0.146142656004364,0.957587883742,0.71497246,0.28502754,2.0659,0.59091046,0.4025052,0.59091046,-0.4025052,complex,1
0.291621,0.084319,3.458526,0.0224299582225856,0.14633217890559,0.9574785961795,0.71495161,0.28504839,2.0658,0.59047645,0.40310466,0.59047645,-0.40310466,complex,1
0.291996,0.084428,3.458535,0.0224885182973008,0.146521707100899,0.957369167992,0.71493074,0.28506926,2.0656,0.59004191,0.40370348,0.59004191,-0.40370348,complex,1
0.292371,0.084536,3.458544,0.0225471580069191,0.146711240597544,0.9572595991795,0.71490982,0.28509018,2.0654,0.58960684,0.40430166,0.58960684,-0.40430166,complex,1
0.292746,0.084644,3.458553,0.0226058773689062,0.14690077940278,0.957149889742,0.71488888,0.28511112,2.0652,0.58917123,0.4048992,0.58917123,-0.4048992,complex,1
0.293122,0.084752,3.458562,0.0226648333046974,0.147090828981964,0.957039746558,0.7148679,0.2851321,2.065,0.5887351,0.40549611,0.5887351,-0.40549611,complex,1
0.293497,0.084861,3.458571,0.0227237122364467,0.147280378440354,0.9569297554955,0.71484689,0.28515311,2.0649,0.58829843,0.4060924,0.58829843,-0.4060924,complex,1
0.293872,0.084969,3.45858,0.0227826708731661,0.147469933229126,0.956819623808,0.71482585,0.28517415,2.0647,0.58786124,0.40668804,0.58786124,-0.40668804,complex,1
0.294247,0.085077,3.458589,0.0228417092324264,0.147659493355541,0.9567093514955,0.71480477,0.28519523,2.0645,0.58742351,0.40728305,0.58742351,-0.40728305,complex,1
0.294622,0.085185,3.458598,0.0229008273318248,0.147849058826864,0.956598938558,0.71478367,0.28521633,2.0643,0.58698525,0.40787743,0.58698525,-0.40787743,complex,1
0.294997,0.085294,3.458608,0.0229600251889853,0.148038629650357,0.9564883849955,0.71476252,0.28523748,2.0641,0.58654646,0.40847119,0.58654646,-0.40847119,complex,1
0.295373,0.085402,3.458617,0.0230194610019113,0.148228711376948,0.9563773954355,0.71474135,0.28525865,2.064,0.58610715,0.40906431,0.58610715,-0.40906431,complex,1
0.295748,0.08551,3.458626,0.0230788186403777,0.148418292940907,0.956266560248,0.71472014,0.28527986,2.0638,0.5856673,0.4096568,0.5856673,-0.4096568,complex,1
0.296123,0.085618,3.458635,0.023138256089683,0.148607879878861,0.9561555844355,0.7146989,0.2853011,2.0636,0.58522692,0.41024867,0.58522692,-0.41024867,complex,1
0.296498,0.085727,3.458644,0.0231977733675568,0.148797472198084,0.956044467998,0.71467763,0.28532237,2.0634,0.58478601,0.41083991,0.58478601,-0.41083991,complex,1
0.296873,0.085835,3.458653,0.023257370491755,0.148987069905848,0.9559332109355,0.71465632,0.28534368,2.0632,0.58434457,0.41143052,0.58434457,-0.41143052,complex,1
0.297249,0.085943,3.458662,0.023317206725481,0.149177178624925,0.9558215159995,0.71463498,0.28536502,2.063,0.5839026,0.41202051,0.5839026,-0.41202051,complex,1
0.297624,0.086051,3.458671,0.0233769638087445,0.149366787146018,0.955709977312,0.7146136,0.2853864,2.0629,0.58346011,0.41260987,0.58346011,-0.41260987,complex,1
0.297999,0.08616,3.45868,0.0234368007918071,0.149556401077505,0.9555982979995,0.7145922,0.2854078,2.0627,0.58301709,0.41319861,0.58301709,-0.41319861,complex,1
0.298374,0.086268,3.458689,0.0234967176925311,0.149746020426666,0.955486478062,0.71457076,0.28542924,2.0625,0.58257353,0.41378673,0.58257353,-0.41378673,complex,1
0.298749,0.086376,3.458698,0.0235567145288053,0.149935645200784,0.9553745174995,0.71454929,0.28545071,2.0623,0.58212944,0.41437422,0.58212944,-0.41437422,complex,1
0.299125,0.086484,3.458708,0.0236169516302224,0.150125781094963,0.9552621171875,0.71452778,0.28547222,2.0621,0.58168483,0.4149611,0.58168483,-0.4149611,complex,1
0.2995,0.086593,3.458717,0.0236771086046503,0.150315416755366,0.955149875,0.71450625,0.28549375,2.0619,0.58123969,0.41554735,0.58123969,-0.41554735,complex,1
0.299875,0.086701,3.458726,0.0237373455685021,0.150505057862605,0.9550374921875,0.71448467,0.28551533,2.0617,0.58079402,0.41613298,0.58079402,-0.41613298,complex,1
0.30025,0.086809,3.458735,0.023797662539773,0.15069470442397,0.95492496875,0.71446307,0.28553693,2.0616,0.58034782,0.41671799,0.58034782,-0.41671799,complex,1
0.300625,0.086917,3.458744,0.0238580595364847,0.150884356446754,0.9548123046875,0.71444143,0.28555857,2.0614,0.57990109,0.41730238,0.57990109,-0.41730238,complex,1
0.301001,0.087026,3.458753,0.0239186979558185,0.151074519698877,0.9546991989995,0.71441976,0.28558024,2.0612,0.57945383,0.41788616,0.57945383,-0.41788616,complex,1
0.301376,0.087134,3.458762,0.0239792552711061,0.151264182680993,0.954586253312,0.71439805,0.28560195,2.061,0.57900606,0.41846931,0.57900606,-0.41846931,complex,1
0.301751,0.087242,3.458771,0.0240398926661085,0.151453851146433,0.9544731669995,0.71437631,0.28562369,2.0608,0.57855774,0.41905185,0.57855774,-0.41905185,complex,1
0.302126,0.08735,3.458781,0.0241006101589546,0.151643525102497,0.954359940062,0.71435454,0.28564546,2.0606,0.5781089,0.41963378,0.5781089,-0.41963378,complex,1
0.302501,0.087459,3.45879,0.0241614077677996,0.151833204556486,0.9542465724995,0.71433273,0.28566727,2.0604,0.57765953,0.42021508,0.57765953,-0.42021508,complex,1
0.302876,0.087567,3.458799,0.0242222855108257,0.152022889515704,0.954133064312,0.7143109,0.2856891,2.0603,0.57720964,0.42079578,0.57720964,-0.42079578,complex,1
0.303252,0.087675,3.458808,0.0242834060678009,0.152213085836089,0.954019112248,0.71428903,0.28571097,2.0601,0.57675922,0.42137586,0.57675922,-0.42137586,complex,1
0.303627,0.087783,3.458817,0.0243444443476556,0.152402781842409,0.9539053224355,0.71426713,0.28573287,2.0599,0.57630828,0.42195533,0.57630828,-0.42195533,complex,1
0.304002,0.087892,3.458826,0.0244055628164474,0.152592483375897,0.953791391998,0.71424518,0.28575482,2.0597,0.57585679,0.42253418,0.57585679,-0.42253418,complex,1
0.304377,0.088,3.458836,0.0244667614924656,0.152782190443864,0.9536773209355,0.71422322,0.28577678,2.0595,0.5754048,0.42311243,0.5754048,-0.42311243,complex,1
0.304752,0.088108,3.458845,0.0245280403940264,0.152971903053621,0.953563109248,0.7142012,0.2857988,2.0593,0.57495226,0.42369004,0.57495226,-0.42369004,complex,1
